Generation,Best_Score,Average_Score,Worst_Score,Best_Length,Average_Length,Worst_Length
771,-4.265625,-4.73359375,-5.28125,3.28125,2.84765625,2.515625
772,-4.890625,-5.3596875,-5.828125,3.21875,2.803671875,2.4375
773,-4.234375,-4.63265625,-5.125,3.203125,2.7815625,2.46875
774,-4.09375,-4.49015625,-5.0,3.09375,2.724765625,2.453125
775,-4.46875,-4.924765625,-5.484375,3.328125,2.77203125,2.4375
776,-4.84375,-5.368671875,-5.96875,3.40625,2.790390625,2.421875
777,-3.796875,-4.365859375,-5.015625,3.0625,2.710859375,2.421875
778,-5.03125,-5.44828125,-5.890625,3.140625,2.785546875,2.421875
779,-5.03125,-5.454453125,-6.109375,3.03125,2.716484375,2.453125
780,-4.40625,-4.8065625,-5.359375,3.21875,2.78125,2.5
781,-3.984375,-4.537109375,-5.109375,3.296875,2.786484375,2.4375
782,-4.578125,-4.9340625,-5.4375,3.0,2.6928125,2.4375
783,-4.90625,-5.345625,-5.828125,3.1875,2.7928125,2.484375
784,-4.0,-4.46546875,-5.09375,3.375,2.8825,2.5
785,-3.8125,-4.3328125,-4.90625,3.21875,2.862109375,2.484375
786,-4.046875,-4.46140625,-5.078125,3.390625,2.931875,2.59375
787,-4.5625,-5.081953125,-5.703125,3.21875,2.819453125,2.46875
788,-4.078125,-4.3975,-4.875,3.203125,2.860546875,2.546875
789,-4.640625,-5.031875,-5.390625,3.296875,2.920234375,2.578125
790,-4.734375,-5.15140625,-5.65625,3.1875,2.783671875,2.484375
791,-3.6875,-4.2628125,-4.78125,3.234375,2.838828125,2.484375
792,-4.34375,-4.7878125,-5.234375,3.171875,2.805546875,2.484375
793,-3.796875,-4.396171875,-5.234375,3.28125,2.864375,2.453125
794,-4.0625,-4.542578125,-5.25,3.21875,2.778125,2.40625
795,-3.90625,-4.3425,-5.203125,3.234375,2.7871875,2.4375
796,-4.546875,-4.915546875,-5.390625,3.046875,2.786796875,2.46875
797,-3.515625,-3.895625,-4.65625,3.203125,2.700234375,2.296875
798,-3.890625,-4.33953125,-4.953125,3.15625,2.687265625,2.40625
799,-3.71875,-4.0803125,-4.671875,3.171875,2.795859375,2.546875
800,-4.125,-4.68515625,-5.390625,3.28125,2.879375,2.453125
